Severity	Code	Description	Project	File	Line	Suppression State
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	236	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	237	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaModule.cs	20	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaModule.cs	187	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaModule.cs	206	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaModule.cs	222	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaModule.cs	233	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaModule.cs	239	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaModule.cs	256	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaModule.cs	273	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaModule.cs	298	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaQueryService.cs	19	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaQueryService.cs	39	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaQueryService.cs	41	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaQueryService.cs	42	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\AddFormulaDialogViewModel.cs	22	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\AddFormulaDialogViewModel.cs	111	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\AddFormulaDialogViewModel.cs	242	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\AddFormulaDialogViewModel.cs	252	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\AddFormulaDialogViewModel.cs	260	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\AddFormulaDialogViewModel.cs	269	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\AddFormulaDialogViewModel.cs	277	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\AddFormulaDialogViewModel.cs	293	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\AddFormulaDialogViewModel.cs	295	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\EditFormulaDialogViewModel.cs	17	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\FormulaDetailViewModel.cs	24	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\FormulaManagementViewModel.cs	25	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\FormulaManagementViewModel.cs	39	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\FormulaManagementViewModel.cs	42	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\FormulaManagementViewModel.cs	45	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\FormulaManagementViewModel.cs	48	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\FormulaManagementViewModel.cs	51	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\FormulaManagementViewModel.cs	54	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\FormulaManagementViewModel.cs	83	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\FormulaManagementViewModel.cs	98	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\FormulaManagementViewModel.cs	110	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\FormulaManagementViewModel.cs	122	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\FormulaManagementViewModel.cs	134	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\FormulaManagementViewModel.cs	140	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\FormulaManagementViewModel.cs	162	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\FormulaManagementViewModel.cs	168	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\FormulaManagementViewModel.cs	184	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\FormulaManagementViewModel.cs	193	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\FormulaManagementViewModel.cs	204	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\FormulaManagementViewModel.cs	283	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\FormulaManagementViewModel.cs	398	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\FormulaManagementViewModel.cs	434	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\FormulaManagementViewModel.cs	446	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\FormulaManagementViewModel.cs	453	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\ViewModels\ViewFormulaDialogViewModel.cs	14	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Views\AddFormulaDialog.xaml.cs	10	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Views\EditFormulaDialog.xaml.cs	11	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Views\FormulaDetailView.xaml.cs	6	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Views\FormulaManagementView.xaml.cs	7	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Views\ViewFormulaDialog.xaml.cs	11	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Herbs	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Herbs\HerbsModule.cs	17	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Herbs	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Herbs\Interfaces\IHerbBusinessService.cs	12	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Herbs	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Herbs\Interfaces\IHerbBusinessService.cs	19	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Herbs	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Herbs\Interfaces\IHerbBusinessService.cs	24	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Herbs	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Herbs\Interfaces\IHerbBusinessService.cs	29	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Herbs	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Herbs\Interfaces\IHerbBusinessService.cs	34	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Herbs	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Herbs\Interfaces\IHerbBusinessService.cs	39	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Herbs	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Herbs\Interfaces\IHerbBusinessService.cs	44	
